"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360810779052","Block Group 2, Census Tract 779.05, Queens County, New York","95000","7723",
"1500000US360810779061","Block Group 1, Census Tract 779.06, Queens County, New York","51604","21529",
"1500000US360810779062","Block Group 2, Census Tract 779.06, Queens County, New York","96815","24140",
"1500000US360810779071","Block Group 1, Census Tract 779.07, Queens County, New York","48125","46782",
"1500000US360810779072","Block Group 2, Census Tract 779.07, Queens County, New York","36953","19827",
"1500000US360810779081","Block Group 1, Census Tract 779.08, Queens County, New York","61042","35274",
"1500000US360810779082","Block Group 2, Census Tract 779.08, Queens County, New York","44342","26570",
"1500000US360810788001","Block Group 1, Census Tract 788, Queens County, New York","109400","10385",
"1500000US360810788002","Block Group 2, Census Tract 788, Queens County, New York","122917","91281",
"1500000US360810790001","Block Group 1, Census Tract 790, Queens County, New York","73875","11212",
"1500000US360810790002","Block Group 2, Census Tract 790, Queens County, New York","93466","28861",
"1500000US360810792001","Block Group 1, Census Tract 792, Queens County, New York","91979","21287",
"1500000US360810792002","Block Group 2, Census Tract 792, Queens County, New York","53636","35516",
"1500000US360810793001","Block Group 1, Census Tract 793, Queens County, New York","-","**",
"1500000US360810797011","Block Group 1, Census Tract 797.01, Queens County, New York","85331","16584",
"1500000US360810797012","Block Group 2, Census Tract 797.01, Queens County, New York","30579","18027",
"1500000US360810797013","Block Group 3, Census Tract 797.01, Queens County, New York","-","**",
"1500000US360810797014","Block Group 4, Census Tract 797.01, Queens County, New York","30089","10633",
"1500000US360810797021","Block Group 1, Census Tract 797.02, Queens County, New York","42935","9563",
"1500000US360810797022","Block Group 2, Census Tract 797.02, Queens County, New York","38125","17534",
"1500000US360810797023","Block Group 3, Census Tract 797.02, Queens County, New York","-","**",
"1500000US360810797024","Block Group 4, Census Tract 797.02, Queens County, New York","51012","34598",
"1500000US360810799001","Block Group 1, Census Tract 799, Queens County, New York","45435","39918",
"1500000US360810799002","Block Group 2, Census Tract 799, Queens County, New York","31058","16435",
"1500000US360810803011","Block Group 1, Census Tract 803.01, Queens County, New York","60806","5334",
"1500000US360810803012","Block Group 2, Census Tract 803.01, Queens County, New York","61875","22946",
"1500000US360810803013","Block Group 3, Census Tract 803.01, Queens County, New York","56474","18714",
"1500000US360810803021","Block Group 1, Census Tract 803.02, Queens County, New York","64023","17768",
"1500000US360810803022","Block Group 2, Census Tract 803.02, Queens County, New York","76250","15408",
"1500000US360810803023","Block Group 3, Census Tract 803.02, Queens County, New York","-","**",
"1500000US360810809001","Block Group 1, Census Tract 809, Queens County, New York","70690","43678",
"1500000US360810809002","Block Group 2, Census Tract 809, Queens County, New York","-","**",
"1500000US360810809003","Block Group 3, Census Tract 809, Queens County, New York","-","**",
"1500000US360810809004","Block Group 4, Census Tract 809, Queens County, New York","149375","99157",
"1500000US360810809005","Block Group 5, Census Tract 809, Queens County, New York","46786","46187",
"1500000US360810809006","Block Group 6, Census Tract 809, Queens County, New York","39618","15422",
"1500000US360810809007","Block Group 7, Census Tract 809, Queens County, New York","85240","37527",
"1500000US360810814001","Block Group 1, Census Tract 814, Queens County, New York","92143","31754",
"1500000US360810814002","Block Group 2, Census Tract 814, Queens County, New York","117854","24692",
"1500000US360810814003","Block Group 3, Census Tract 814, Queens County, New York","89583","49758",
"1500000US360810818001","Block Group 1, Census Tract 818, Queens County, New York","99688","42752",
"1500000US360810818002","Block Group 2, Census Tract 818, Queens County, New York","-","**",
"1500000US360810818003","Block Group 3, Census Tract 818, Queens County, New York","69462","12141",
"1500000US360810837001","Block Group 1, Census Tract 837, Queens County, New York","59000","36520",
"1500000US360810837002","Block Group 2, Census Tract 837, Queens County, New York","41146","20154",
"1500000US360810837003","Block Group 3, Census Tract 837, Queens County, New York","97383","76110",
"1500000US360810837004","Block Group 4, Census Tract 837, Queens County, New York","-","**",
"1500000US360810837005","Block Group 5, Census Tract 837, Queens County, New York","52674","19496",
"1500000US360810838001","Block Group 1, Census Tract 838, Queens County, New York","97125","33693",
"1500000US360810838002","Block Group 2, Census Tract 838, Queens County, New York","-","**",
"1500000US360810838003","Block Group 3, Census Tract 838, Queens County, New York","106841","35077",
"1500000US360810838004","Block Group 4, Census Tract 838, Queens County, New York","-","**",
"1500000US360810840001","Block Group 1, Census Tract 840, Queens County, New York","70050","21852",
"1500000US360810840002","Block Group 2, Census Tract 840, Queens County, New York","84167","23585",
"1500000US360810840003","Block Group 3, Census Tract 840, Queens County, New York","142857","40573",
"1500000US360810840004","Block Group 4, Census Tract 840, Queens County, New York","97115","72825",
"1500000US360810840005","Block Group 5, Census Tract 840, Queens County, New York","-","**",
"1500000US360810845001","Block Group 1, Census Tract 845, Queens County, New York","22944","12084",
"1500000US360810845002","Block Group 2, Census Tract 845, Queens County, New York","37339","30225",
"1500000US360810845003","Block Group 3, Census Tract 845, Queens County, New York","66563","9793",
"1500000US360810846011","Block Group 1, Census Tract 846.01, Queens County, New York","93558","20526",
"1500000US360810846012","Block Group 2, Census Tract 846.01, Queens County, New York","91520","23734",
"1500000US360810846021","Block Group 1, Census Tract 846.02, Queens County, New York","77500","50177",
"1500000US360810849011","Block Group 1, Census Tract 849.01, Queens County, New York","33234","5912",
"1500000US360810849012","Block Group 2, Census Tract 849.01, Queens County, New York","82822","53113",
"1500000US360810849021","Block Group 1, Census Tract 849.02, Queens County, New York","-","**",
"1500000US360810849022","Block Group 2, Census Tract 849.02, Queens County, New York","-","**",
"1500000US360810853001","Block Group 1, Census Tract 853, Queens County, New York","43000","26462",
"1500000US360810853002","Block Group 2, Census Tract 853, Queens County, New York","45714","38140",
"1500000US360810853003","Block Group 3, Census Tract 853, Queens County, New York","31208","21229",
"1500000US360810853004","Block Group 4, Census Tract 853, Queens County, New York","42366","17391",
"1500000US360810855001","Block Group 1, Census Tract 855, Queens County, New York","33882","29137",
"1500000US360810855002","Block Group 2, Census Tract 855, Queens County, New York","45550","24617",
"1500000US360810855003","Block Group 3, Census Tract 855, Queens County, New York","34991","5216",
"1500000US360810855004","Block Group 4, Census Tract 855, Queens County, New York","-","**",
"1500000US360810857001","Block Group 1, Census Tract 857, Queens County, New York","41786","17162",
"1500000US360810857002","Block Group 2, Census Tract 857, Queens County, New York","38813","20641",
"1500000US360810857003","Block Group 3, Census Tract 857, Queens County, New York","47000","19746",
"1500000US360810859001","Block Group 1, Census Tract 859, Queens County, New York","45819","11748",
"1500000US360810859002","Block Group 2, Census Tract 859, Queens County, New York","60088","23685",
"1500000US360810859003","Block Group 3, Census Tract 859, Queens County, New York","71233","11176",
"1500000US360810861001","Block Group 1, Census Tract 861, Queens County, New York","53250","9558",
"1500000US360810861002","Block Group 2, Census Tract 861, Queens County, New York","42051","23616",
"1500000US360810863001","Block Group 1, Census Tract 863, Queens County, New York","31053","21432",
"1500000US360810863002","Block Group 2, Census Tract 863, Queens County, New York","-","**",
"1500000US360810863003","Block Group 3, Census Tract 863, Queens County, New York","43512","39291",
"1500000US360810863004","Block Group 4, Census Tract 863, Queens County, New York","59148","6305",
"1500000US360810864001","Block Group 1, Census Tract 864, Queens County, New York","111167","48310",
"1500000US360810864002","Block Group 2, Census Tract 864, Queens County, New York","99375","20654",
"1500000US360810865001","Block Group 1, Census Tract 865, Queens County, New York","55109","27692",
"1500000US360810865002","Block Group 2, Census Tract 865, Queens County, New York","31822","15401",
"1500000US360810865003","Block Group 3, Census Tract 865, Queens County, New York","-","**",
"1500000US360810869001","Block Group 1, Census Tract 869, Queens County, New York","-","**",
"1500000US360810869002","Block Group 2, Census Tract 869, Queens County, New York","-","**",
"1500000US360810871001","Block Group 1, Census Tract 871, Queens County, New York","-","**",
"1500000US360810871002","Block Group 2, Census Tract 871, Queens County, New York","35634","8834",
"1500000US360810884000","Block Group 0, Census Tract 884, Queens County, New York","-","**",
"1500000US360810884001","Block Group 1, Census Tract 884, Queens County, New York","93140","81837",
"1500000US360810884002","Block Group 2, Census Tract 884, Queens County, New York","101667","64621",
"1500000US360810884003","Block Group 3, Census Tract 884, Queens County, New York","-","**",
"1500000US360810884004","Block Group 4, Census Tract 884, Queens County, New York","233444","48271",
"1500000US360810884005","Block Group 5, Census Tract 884, Queens County, New York","152515","77891",
"1500000US360810884006","Block Group 6, Census Tract 884, Queens County, New York","100518","14366",
"1500000US360810884007","Block Group 7, Census Tract 884, Queens County, New York","52571","26337",
"1500000US360810884008","Block Group 8, Census Tract 884, Queens County, New York","83818","19305",
"1500000US360810889021","Block Group 1, Census Tract 889.02, Queens County, New York","72036","22051",
